"ID","Ngôn ngữ","Source Text","Translated Text"
99823,vi_VN,Failed to request login to Frappe Cloud,Thất bại to request login to Frappe Cloud
99824,vi_VN,Failed to send email with subject:,Thất bại to send email with subject:
99825,vi_VN,Failed to send notification email,Thất bại to send notification email
99826,vi_VN,Failed to update global settings,Thất bại to update global settings
99827,vi_VN,Failed while calling API {0},Thất bại while calling API {0}
99828,vi_VN,Failing Scheduled Jobs (last 7 days),Failing Scheduled Jobs (last 7 days)
99829,vi_VN,Failure,Thất bại
99830,vi_VN,Failure Rate,Failure Rate
99831,vi_VN,FavIcon,FavIcon
99832,vi_VN,Fax,Fax
99833,vi_VN,Feedback,Feedback
99834,vi_VN,Female,Female
99835,vi_VN,Fetch From,Fetch From
99836,vi_VN,Fetch Images,Fetch Images
99837,vi_VN,Fetch attached images from document,Fetch attached images from document
99838,vi_VN,Fetch on Save if Empty,Fetch on Save if Empty
99839,vi_VN,Fetching default Global Search documents.,Fetching default Toàn cục Search documents.
99840,vi_VN,Field,Trường
99841,vi_VN,"Field \""route\"" is mandatory for Web Views",Field \
99842,vi_VN,"Field \""title\"" is mandatory if \""Website Search Field\"" is set.",Field \
99843,vi_VN,"Field \""value\"" is mandatory. Please specify value to be updated",Field \
99844,vi_VN,Field Description,Trường Mô tả
99845,vi_VN,Field Missing,Trường Missing
99846,vi_VN,Field Name,Tên trường
99847,vi_VN,Field Orientation (Left-Right),Trường Orientation (Left-Right)
99848,vi_VN,Field Orientation (Top-Down),Trường Orientation (Top-Down)
99849,vi_VN,Field Template,Trường Template
99850,vi_VN,Field Type,Loại trường
99851,vi_VN,Field not permitted in query,Trường not permitted in query
99852,vi_VN,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Trường that represents the Quy trình làm việc Trạng thái of the transaction (if field is not present, a new hidden Tùy chỉnh Trường will be created)"
99853,vi_VN,Field to Track,Trường to Track
99854,vi_VN,Field type cannot be changed for {0},Trường type cannot be changed for {0}
99855,vi_VN,Field {0} does not exist on {1},Trường {0} does not exist on {1}
99856,vi_VN,Field {0} is referring to non-existing doctype {1}.,Trường {0} is referring to non-existing doctype {1}.
99857,vi_VN,Field {0} not found.,Trường {0} not found.
99858,vi_VN,Field {0} on document {1} is neither a Mobile number field nor a Customer or User link,Trường {0} on document {1} is neither a Mobile number field nor a Customer or Người dùng link
99859,vi_VN,Fieldname,Fieldname
99860,vi_VN,Fieldname '{0}' conflicting with a {1} of the name {2} in {3},Fieldname '{0}' conflicting with a {1} of the name {2} in {3}
99861,vi_VN,Fieldname called {0} must exist to enable autonaming,Fieldname called {0} must exist to enable autonaming
99862,vi_VN,Fieldname is limited to 64 characters ({0}),Fieldname is limited to 64 characters ({0})
99863,vi_VN,Fieldname not set for Custom Field,Fieldname not set for Tùy chỉnh Trường
99864,vi_VN,Fieldname which will be the DocType for this link field.,Fieldname which will be the DocType for this link field.
99865,vi_VN,Fieldname {0} appears multiple times,Fieldname {0} appears multiple times
99866,vi_VN,Fieldname {0} cannot have special characters like {1},Fieldname {0} cannot have special characters like {1}
99867,vi_VN,Fieldname {0} conflicting with meta object,Fieldname {0} conflicting with meta object
99868,vi_VN,Fieldname {0} is restricted,Fieldname {0} is restricted
99869,vi_VN,Fields,Trường
99870,vi_VN,Fields Multicheck,Fields Multicheck
99871,vi_VN,Fields `file_name` or `file_url` must be set for File,Fields `file_name` or `file_url` must be set for Tệp
99872,vi_VN,Fields must be a list or tuple when as_list is enabled,Fields must be a list or tuple when as_list is enabled
99873,vi_VN,"Fields must be a string, list, tuple, pypika Field, or pypika Function","Fields must be a string, list, tuple, pypika Trường, or pypika Function"
99874,vi_VN,"Fields separated by comma (,) will be included in the \""Search By\"" list of Search dialog box","Fields separated by comma (,) will be included in the \"
99875,vi_VN,Fieldtype,Fieldtype
99876,vi_VN,Fieldtype cannot be changed from {0} to {1},Fieldtype cannot be changed from {0} to {1}
99877,vi_VN,Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype cannot be changed from {0} to {1} in row {2}
99878,vi_VN,File,Tệp
99879,vi_VN,"File \""{0}\"" was skipped because of invalid file type",File \
99880,vi_VN,File '{0}' not found,Tệp '{0}' not found
99881,vi_VN,File Information,Tệp Information
99882,vi_VN,File Manager,Tệp Manager
99883,vi_VN,File Name,Tên tệp
99884,vi_VN,File Size,Kích thước tệp
99885,vi_VN,File Storage,Tệp Storage
99886,vi_VN,File Type,Loại tệp
99887,vi_VN,File URL,Tệp URL
99888,vi_VN,File backup is ready,Tệp backup is ready
99889,vi_VN,File name cannot have {0},Tệp name cannot have {0}
99890,vi_VN,File not attached,Tệp not attached
99891,vi_VN,File size exceeded the maximum allowed size of {0} MB,Tệp size exceeded the maximum allowed size of {0} MB
99892,vi_VN,File too big,Tệp too big
99893,vi_VN,File type of {0} is not allowed,Tệp type of {0} is not allowed
99894,vi_VN,File {0} does not exist,Tệp {0} does not exist
99895,vi_VN,Files,Tệp
99896,vi_VN,Filter,Bộ lọc
99897,vi_VN,Filter By,Lọc theo
99898,vi_VN,Filter Data,Lọc dữ liệu
99899,vi_VN,Filter List,Filter Danh sách
99900,vi_VN,Filter Meta,Filter Meta
99901,vi_VN,Filter Name,Tên bộ lọc
99902,vi_VN,Filter Values,Filter Values
99903,vi_VN,Filter condition missing after operator: {0},Filter condition missing after operator: {0}
99904,vi_VN,Filter fields cannot contain backticks (`).,Filter fields cannot contain backticks (`).
99905,vi_VN,Filter...,Filter...
99906,vi_VN,Filtered By,Filtered By
99907,vi_VN,Filtered Records,Filtered Records
99908,vi_VN,"Filtered by \""{0}\""",Filtered by \
99909,vi_VN,Filters,Bộ lọc
99910,vi_VN,Filters Configuration,Filters Configuration
99911,vi_VN,Filters Display,Filters Display
99912,vi_VN,Filters Editor,Filters Editor
99913,vi_VN,Filters JSON,Filters JSON
99914,vi_VN,Filters Section,Filters Section
99915,vi_VN,Filters applied for {0},Filters applied for {0}
99916,vi_VN,Filters saved,Filters saved
99917,vi_VN,"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>"
99918,vi_VN,Filters {0},Filters {0}
99919,vi_VN,Filters:,Filters:
99920,vi_VN,Find '{0}' in ...,Find '{0}' in ...
99921,vi_VN,Find {0} in {1},Find {0} in {1}
99922,vi_VN,Finished,Finished
99923,vi_VN,Finished At,Finished At
99924,vi_VN,First Day of the Week,Đầu tiên Ngày of the Tuần
99925,vi_VN,First Name,Tên
99926,vi_VN,First Success Message,Đầu tiên Thành công Message
99927,vi_VN,First data column must be blank.,Đầu tiên data column must be blank.
99928,vi_VN,First set the name and save the record.,Đầu tiên set the name and save the record.
99929,vi_VN,Fit,Fit
99930,vi_VN,Flag,Flag
99931,vi_VN,Float,Float
99932,vi_VN,Float Precision,Float Precision
99933,vi_VN,Fold,Fold
99934,vi_VN,Fold can not be at the end of the form,Fold can not be at the end of the form
99935,vi_VN,Fold must come before a Section Break,Fold must come before a Section Break
99936,vi_VN,Folder,Thư mục
99937,vi_VN,Folder Name,Thư mục Tên
99938,vi_VN,Folder name should not include '/' (slash),Thư mục name should not include '/' (slash)
99939,vi_VN,Folder {0} is not empty,Thư mục {0} is not empty
99940,vi_VN,Folio,Folio
99941,vi_VN,Follow,Follow
99942,vi_VN,Followed by,Followed by
99943,vi_VN,Following Report Filters have missing values:,Following Báo cáo Filters have missing values:
99944,vi_VN,Following document {0},Following document {0}
99945,vi_VN,Following fields are missing:,Following fields are missing:
99946,vi_VN,Following fields have invalid values:,Following fields have invalid values:
99947,vi_VN,Following fields have missing values,Following fields have missing values
99948,vi_VN,Following fields have missing values:,Following fields have missing values:
99949,vi_VN,Font,Font
99950,vi_VN,Font Properties,Font Properties
99951,vi_VN,Font Size,Font Size
99952,vi_VN,Fonts,Fonts
99953,vi_VN,Footer,Chân trang
99954,vi_VN,"Footer \""Powered By\""",Footer \
99955,vi_VN,Footer Based On,Chân trang Based On
99956,vi_VN,Footer Content,Chân trang Nội dung
99957,vi_VN,Footer Details,Chân trang Details
99958,vi_VN,Footer HTML,Chân trang HTML
99959,vi_VN,Footer HTML set from attachment {0},Chân trang HTML set from attachment {0}
99960,vi_VN,Footer Image,Chân trang Image
99961,vi_VN,Footer Items,Chân trang Items
99962,vi_VN,Footer Logo,Chân trang Logo
99963,vi_VN,Footer Script,Chân trang Script
99964,vi_VN,Footer Template,Chân trang Template
99965,vi_VN,Footer Template Values,Chân trang Template Values
99966,vi_VN,Footer might not be visible as {0} option is disabled</div>,Chân trang might not be visible as {0} option is disabled</div>
99967,vi_VN,Footer will display correctly only in PDF,Chân trang will display correctly only in PDF
99968,vi_VN,For DocType,For DocType
99969,vi_VN,For DocType Link / DocType Action,For DocType Liên kết / DocType Action
99970,vi_VN,For Document,For Tài liệu
99971,vi_VN,For Document Type,For Tài liệu Loại
99972,vi_VN,For Example: {} Open,For Example: {} Open
99973,vi_VN,"For Links, enter the DocType as range.For Select, enter list of Options, each on a new line.","For Links, enter the DocType as range."
99974,vi_VN,For User,For Người dùng
99975,vi_VN,For Value,For Value
99976,vi_VN,"For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).","For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10)."
99977,vi_VN,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.
99978,vi_VN,For example:,For example:
99979,vi_VN,"For example: If you want to include the document ID, use {0}","For example: If you want to include the document ID, use {0}"
99980,vi_VN,For example: {} Open,For example: {} Open
99981,vi_VN,"For help see <a href=\""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms\"" target=\""_blank\"">Client Script API and Examples</a>",For help see <a href=\
99982,vi_VN,"For more information, {0}.","For more information, {0}."
99983,vi_VN,"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com","For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com"
99984,vi_VN,"For updating, you can update only selective columns.","For updating, you can update only selective columns."
99985,vi_VN,For {0} at level {1} in {2} in row {3},For {0} at level {1} in {2} in row {3}
99986,vi_VN,Force,Force
99987,vi_VN,Force Re-route to Default View,Force Re-route to Mặc định Xem
99988,vi_VN,Force Show,Force Show
99989,vi_VN,Force Stop job,Force Stop job
99990,vi_VN,Force User to Reset Password,Force Người dùng to Reset Password
99991,vi_VN,Force Web Capture Mode for Uploads,Force Web Capture Mode for Uploads
99992,vi_VN,Forgot Password?,Forgot Password?
99993,vi_VN,Form,Biểu mẫu
99994,vi_VN,Form Builder,Biểu mẫu Builder
99995,vi_VN,Form Dict,Biểu mẫu Dict
99996,vi_VN,Form Settings,Biểu mẫu Cài đặt
99997,vi_VN,Form Tour,Biểu mẫu Tour
99998,vi_VN,Form Tour Step,Biểu mẫu Tour Step
99999,vi_VN,Form URL-Encoded,Biểu mẫu URL-Encoded
100000,vi_VN,Format,Định dạng
100001,vi_VN,Format Data,Định dạng Dữ liệu
100002,vi_VN,Fortnightly,Fortnightly
100003,vi_VN,Forward,Chuyển tiếp
100004,vi_VN,Forward To Email Address,Forward To Email Address
100005,vi_VN,Fraction,Fraction
100006,vi_VN,Fraction Units,Fraction Units
100007,vi_VN,Frappe,Frappe
100008,vi_VN,Frappe Blog,Frappe Blog
100009,vi_VN,Frappe Forum,Frappe Forum
100010,vi_VN,Frappe Framework,Frappe Framework
100011,vi_VN,Frappe Light,Frappe Light
100012,vi_VN,Frappe Mail,Frappe Mail
100013,vi_VN,Frappe Mail OAuth Error,Frappe Mail OAuth Lỗi
100014,vi_VN,Frappe Mail Site,Frappe Mail Site
100015,vi_VN,Frappe Support,Hỗ trợ cho nền tảng Frappe
100016,vi_VN,Frappe page builder using components,Frappe page builder using components
100017,vi_VN,Free,Miễn phí
100018,vi_VN,Frequency,Frequency
100019,vi_VN,Friday,Thứ sáu
100020,vi_VN,From,Từ
100021,vi_VN,From,Từ
100022,vi_VN,From Date,From Ngày
100023,vi_VN,From Date Field,From Ngày Trường
100024,vi_VN,From Document Type,From Tài liệu Loại
100025,vi_VN,From Full Name,From Full Tên
100026,vi_VN,From User,From Người dùng
100027,vi_VN,From version,From version
100028,vi_VN,Full,Full
100029,vi_VN,Full Name,Họ tên
100030,vi_VN,Full Page,Full Trang
100031,vi_VN,Full Width,Full Width
100032,vi_VN,Function,Chức năng
100033,vi_VN,Function Based On,Function Based On
100034,vi_VN,Function {0} is not whitelisted.,Function {0} is not whitelisted.
100035,vi_VN,Function {0} requires arguments but none were provided,Function {0} requires arguments but none were provided
100036,vi_VN,Further nodes can be only created under 'Group' type nodes,Further nodes can be only created under 'Group' type nodes
100037,vi_VN,Fw: {0},Fw: {0}
100038,vi_VN,GET,GET
100039,vi_VN,GMail,GMail
100040,vi_VN,GNU Affero General Public License,GNU Affero General Công khai License
100041,vi_VN,GNU General Public License,GNU General Công khai License
100042,vi_VN,Gantt,Gantt
100043,vi_VN,Gantt View,Gantt Xem
100044,vi_VN,Gender,Gender
100045,vi_VN,Genderqueer,Genderqueer
100046,vi_VN,General,Chung
100047,vi_VN,Generate Keys,Generate Keys
100048,vi_VN,Generate New Report,Generate Mới Báo cáo
100049,vi_VN,Generate Random Password,Generate Random Password
100050,vi_VN,Generate Separate Documents For Each Assignee,Generate Separate Documents For Each Assignee
100051,vi_VN,Generate Tracking URL,Generate Tracking URL
100052,vi_VN,Geoapify,Geoapify
100053,vi_VN,Geolocation,Geolocation
100054,vi_VN,Geolocation Settings,Geolocation Cài đặt
100055,vi_VN,Get Alerts for Today,Get Alerts for Hôm nay
100056,vi_VN,Get Backup Encryption Key,Get Backup Encryption Key
100057,vi_VN,Get Contacts,Get Contacts
100058,vi_VN,Get Fields,Get Fields
100059,vi_VN,Get Header and Footer wkhtmltopdf variables,Get Tiêu đề and Chân trang wkhtmltopdf variables
100060,vi_VN,Get Items,Get Items
100061,vi_VN,Get OpenID Configuration,Get OpenID Configuration
100062,vi_VN,Get PDF,Get PDF
100063,vi_VN,Get a preview of generated names with a series.,Get a preview of generated names with a series.
100064,vi_VN,Get more insights with,Get more insights with
100065,vi_VN,Get notified when an email is received on any of the documents assigned to you.,Get notified when an email is received on any of the documents assigned to you.
100066,vi_VN,Get your globally recognized avatar from Gravatar.com,Get your globally recognized avatar from Gravatar.com
